pair_id,experiment_id,experiment_type,source_claim_family_id,target_claim_family_id,source_setting_id,target_setting_id,source_dataset,target_dataset,source_feature_space,target_feature_space,source_claim_type,target_claim_type,source_target,target_target,roi_match_strategy,n_source_features,n_target_features,n_matched_features,n_source_support,n_target_support,evidence_metrics.evidence_spearman,evidence_metrics.evidence_pearson,evidence_metrics.rank_overlap_topk,evidence_metrics.weighted_jaccard_abs,evidence_metrics.n_matched,support_metrics.source_support_size,support_metrics.target_support_size,support_metrics.support_jaccard,support_metrics.support_overlap_count,support_metrics.support_overlap_fraction_source,support_metrics.support_overlap_fraction_target,direction_metrics.direction_retention_all,direction_metrics.direction_retention_source_support,direction_metrics.sign_flip_fraction_all,direction_metrics.sign_flip_fraction_source_support,magnitude_metrics.magnitude_drift_all,magnitude_metrics.magnitude_drift_source_support,transfer_metrics.n,transfer_metrics.n_positive,transfer_metrics.n_negative,transfer_metrics.auc_raw,transfer_metrics.auc_oriented,transfer_metrics.cohens_d,transfer_metrics.point_biserial_corr,stability_label,transfer_label,overall_label,warnings,status,transfer_metrics.spearman_corr,transfer_metrics.pearson_corr,transfer_metrics.slope_simple,group_metrics.group_evidence_spearman,group_metrics.group_evidence_pearson,group_metrics.group_support_jaccard,group_metrics.group_direction_retention,group_metrics.n_matched_groups,transfer_metrics.error
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_069_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_9e5880787c,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,68,202,5,20,20,0.3,0.6038257949666519,1.0,,5,,,1.0,,,,,0.0,,,0.6807031169129862,0.6807031169129862,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3,0.6038257949666519,1.0,0.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_070_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,lobe,68,202,5,20,20,0.3,0.5482579792047401,1.0,,5,,,1.0,,,,,0.0,,,0.8200970412649278,0.8200970412649278,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3,0.5482579792047401,1.0,0.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_071_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_46f01c8f5f,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,lobe,68,202,5,20,20,0.3,0.5632116304845451,1.0,,5,,,1.0,,,,,0.0,,,0.8680689986877311,0.8680689986877311,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3,0.5632116304845451,1.0,0.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_072_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_e1d8264752,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_073_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_9e5880787c,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_074_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_6b265c44ab,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_075_ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_fa1c14f686,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_46f01c8f5f,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,ADNI_baseline,ADNI_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_076_AIBL_BASELINE_FS8_CORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_266a22fefe,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_2d3698bfc6,AIBL_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,AIBL_baseline,AIBL_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,68,202,5,20,20,0.7,0.7135618350899432,1.0,,5,,,1.0,,,,,1.0,,,0.5933052957575601,0.5933052957575601,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7,0.7135618350899432,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_077_AIBL_BASELINE_FS8_CORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_e5a54b9ab2,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_3232c777c0,AIBL_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,AIBL_baseline,AIBL_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,68,202,5,20,20,0.7999999999999999,0.8587358148486532,1.0,,5,,,1.0,,,,,1.0,,,0.48198828088454465,0.48198828088454465,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7999999999999999,0.8587358148486532,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_078_AIBL_BASELINE_FS8_CORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_CORTICAL_VOLUME_MMSE_4d9e944bc0,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_5279583237,AIBL_BASELINE_FS8_CORTICAL_VOLUME_MMSE,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,AIBL_baseline,AIBL_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,lobe,68,202,5,20,20,0.7,0.6814164957481499,1.0,,5,,,1.0,,,,,1.0,,,0.6124187789223459,0.6124187789223459,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7,0.6814164957481499,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_079_AIBL_BASELINE_FS8_CORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_CORTICAL_VOLUME_AGE_afc8e85f81,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,AIBL_BASELINE_FS8_CORTICAL_VOLUME_AGE,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,AIBL_baseline,AIBL_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,lobe,68,202,5,20,20,0.8999999999999998,0.897630064914123,1.0,,5,,,1.0,,,,,0.4,,,0.3425485737337726,0.3425485737337726,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.8999999999999998,0.897630064914123,1.0,0.4,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_080_AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_c7233d1166,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_2d3698bfc6,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,AIBL_baseline,AIBL_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_081_AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_2efad00881,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_3232c777c0,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,AIBL_baseline,AIBL_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_082_AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_f7441c7d7a,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_5279583237,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,AIBL_baseline,AIBL_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_083_AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_227148901e,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,AIBL_baseline,AIBL_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_084_OASIS1_BASELINE_FS8_CORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_CDR_IMPAIRMENT_9a4bc2fb06,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT_a1c111ba44,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_CDR_IMPAIRMENT,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT,OASIS1_baseline,OASIS1_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,cdr_impairment_contrast,cdr_impairment_contrast,diagnosis_binary_impairment_cdr,diagnosis_binary_impairment_cdr,lobe,68,202,5,20,20,0.49999999999999994,0.4649102607569128,1.0,,5,,,1.0,,,,,1.0,,,0.872166969101851,0.872166969101851,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.49999999999999994,0.4649102607569128,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_085_OASIS1_BASELINE_FS8_CORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_MMSE_5e704a8ccb,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_MMSE,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,OASIS1_baseline,OASIS1_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,lobe,68,202,5,20,20,0.7,0.5862884542447677,1.0,,5,,,1.0,,,,,1.0,,,0.7041635020060332,0.7041635020060332,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7,0.5862884542447677,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_086_OASIS1_BASELINE_FS8_CORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_AGE_6d02af05ab,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_2e8e8ab737,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_AGE,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,OASIS1_baseline,OASIS1_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,lobe,68,202,5,20,20,0.09999999999999999,0.12349783546004345,1.0,,5,,,1.0,,,,,1.0,,,1.1485086383346617,1.1485086383346617,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.09999999999999999,0.12349783546004345,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_087_OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_CDR_IMPAIRMENT_38946d7d18,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT_a1c111ba44,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_CDR_IMPAIRMENT,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT,OASIS1_baseline,OASIS1_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,cdr_impairment_contrast,cdr_impairment_contrast,diagnosis_binary_impairment_cdr,diagnosis_binary_impairment_cdr,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_088_OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_543c6804cb,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,OASIS1_baseline,OASIS1_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,mmse_association,mmse_association,mmse,mmse,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_089_OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_TO_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_4afe8f975c,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_2e8e8ab737,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,OASIS1_baseline,OASIS1_baseline,fs8_subcortical_volume,fs8_thickness_schaefer200_7,age_association,age_association,age,age,no_direct_roi_match,64,202,0,20,20,,,,,0,,,,,,,,,,,,,,,,,,,,insufficient,insufficient,insufficient,,evaluated,,,,,,,,,claim-score transfer requires exact matched target feature columns
