claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_inferiorparietal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_inferiorparietal,RH,parietal,parietal,,,parietal,lower,t,-11.480304214902526,-0.7898995442151309,-11.480304214902526,6.394785529146255e-28,4.3484541598194535e-27,"AD is associated with lower rh_inferiorparietal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_inferiorparietal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh inferiorparietal|lower|ad is associated with lower rh inferiorparietal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_inferiorparietal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_inferiorparietal,LH,parietal,parietal,,,parietal,lower,t,-10.838839556571443,-0.7596855414284073,-10.838839556571443,2.739862114683871e-25,1.6937329436227565e-24,"AD is associated with lower lh_inferiorparietal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_inferiorparietal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh inferiorparietal|lower|ad is associated with lower lh inferiorparietal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_parahippocampal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_parahippocampal,LH,temporal,temporal,,,temporal,lower,t,-10.828759088575076,-0.7958675236588001,-10.828759088575076,3.007995175320809e-25,1.7045305993484583e-24,"AD is associated with lower lh_parahippocampal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_parahippocampal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh parahippocampal|lower|ad is associated with lower lh parahippocampal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_superiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_superiortemporal,RH,temporal,temporal,,,temporal,lower,t,-10.778809513385395,-0.7356860548307226,-10.778809513385395,4.773305235737815e-25,2.496805815616703e-24,"AD is associated with lower rh_superiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_superiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh superiortemporal|lower|ad is associated with lower rh superiortemporal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_bankssts,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_bankssts,LH,temporal,temporal,,,temporal,lower,t,-10.609690620515252,-0.7550891742569045,-10.609690620515252,2.254748821912813e-24,1.0951637135005092e-23,"AD is associated with lower lh_bankssts cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_bankssts cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh bankssts|lower|ad is associated with lower lh bankssts cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_bankssts,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_bankssts,RH,temporal,temporal,,,temporal,lower,t,-10.56925966437402,-0.7522271746443587,-10.56925966437402,3.259941742403304e-24,1.4778402565561648e-23,"AD is associated with lower rh_bankssts cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_bankssts cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh bankssts|lower|ad is associated with lower rh bankssts cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_supramarginal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_supramarginal,LH,parietal,parietal,,,parietal,lower,t,-10.026094220173103,-0.7077573408195835,-10.026094220173103,4.1936048593473654e-22,1.7822820652226302e-21,"AD is associated with lower lh_supramarginal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_supramarginal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh supramarginal|lower|ad is associated with lower lh supramarginal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_parahippocampal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_parahippocampal,RH,temporal,temporal,,,temporal,lower,t,-9.736834158660631,-0.7224393322713655,-9.736834158660631,5.1697314141790504e-21,1.9782066756834246e-20,"AD is associated with lower rh_parahippocampal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_parahippocampal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh parahippocampal|lower|ad is associated with lower rh parahippocampal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_temporalpole,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_temporalpole,RH,temporal,temporal,,,temporal,lower,t,-9.73534204031187,-0.7291970579317784,-9.73534204031187,5.236429435632595e-21,1.9782066756834246e-20,"AD is associated with lower rh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh temporalpole|lower|ad is associated with lower rh temporalpole cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_temporalpole,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_temporalpole,LH,temporal,temporal,,,temporal,lower,t,-9.62012161149778,-0.7131948646402912,-9.62012161149778,1.4030001856757355e-20,5.021263822418422e-20,"AD is associated with lower lh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_temporalpole cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh temporalpole|lower|ad is associated with lower lh temporalpole cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_precuneus,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_precuneus,LH,parietal,parietal,,,parietal,lower,t,-8.889568939179112,-0.6265133845431614,-8.889568939179112,5.922934062541937e-18,2.013797581264259e-17,"AD is associated with lower lh_precuneus cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_precuneus cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh precuneus|lower|ad is associated with lower lh precuneus cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_precuneus,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_precuneus,RH,parietal,parietal,,,parietal,lower,t,-8.653640676250316,-0.6044175108360207,-8.653640676250316,3.8622836656604087e-17,1.250644234594799e-16,"AD is associated with lower rh_precuneus cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_precuneus cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh precuneus|lower|ad is associated with lower rh precuneus cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_insula,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_insula,LH,insula,insula,,,insula,lower,t,-8.153274399959237,-0.5730248592125969,-8.153274399959237,1.809426235775362e-15,5.592772001487483e-15,"AD is associated with lower lh_insula cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_insula cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh insula|lower|ad is associated with lower lh insula cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_rostralmiddlefrontal,RH,frontal,frontal,,,frontal,lower,t,-7.982873017170144,-0.537955104975424,-7.982873017170144,6.436376916171557e-15,1.9029288273898515e-14,"AD is associated with lower rh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh rostralmiddlefrontal|lower|ad is associated with lower rh rostralmiddlefrontal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_superiorfrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_superiorfrontal,RH,frontal,frontal,,,frontal,lower,t,-7.881820306508163,-0.5264864977799093,-7.881820306508163,1.3523679600599702e-14,3.8317092201699157e-14,"AD is associated with lower rh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh superiorfrontal|lower|ad is associated with lower rh superiorfrontal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_superiorfrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_superiorfrontal,LH,frontal,frontal,,,frontal,lower,t,-7.624687677482713,-0.5197828313872895,-7.624687677482713,8.644914903003067e-14,2.3514168536168335e-13,"AD is associated with lower lh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh superiorfrontal|lower|ad is associated with lower lh superiorfrontal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_supramarginal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_supramarginal,RH,parietal,parietal,,,parietal,lower,t,-7.610594535159423,-0.5477767975102412,-7.610594535159423,9.556476239432153e-14,2.499386093389948e-13,"AD is associated with lower rh_supramarginal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_supramarginal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh supramarginal|lower|ad is associated with lower rh supramarginal cortical regional volume compared with cn after adjustment for age sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_lh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,lh_rostralmiddlefrontal,LH,frontal,frontal,,,frontal,lower,t,-7.602714720439334,-0.5213598345610768,-7.602714720439334,1.0106763937182737e-13,2.5454072138089853e-13,"AD is associated with lower lh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower lh_rostralmiddlefrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|lh rostralmiddlefrontal|lower|ad is associated with lower lh rostralmiddlefrontal cortical regional volume compared with cn after adjustment for age sex education icv
