roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
LH_SomMot_6,0.3129911653533453,0.3129911653533453,0.3129911653533453,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_5,0.2910322124513722,0.2910322124513722,0.2910322124513722,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
LH_SomMot_7,0.295822131739187,0.295822131739187,0.295822131739187,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_6,0.3016616502874463,0.3016616502874463,0.3016616502874463,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
LH_SomMot_8,0.3071310491386979,0.3071310491386979,0.3071310491386979,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_7,0.3050987798068647,0.3050987798068647,0.3050987798068647,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
LH_SomMot_9,0.3050332715555689,0.3050332715555689,0.3050332715555689,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_8,0.29729648814214016,0.29729648814214016,0.29729648814214016,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
LH_SomMot_10,0.30912516708199117,0.30912516708199117,0.30912516708199117,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_9,0.29605708356884536,0.29605708356884536,0.29605708356884536,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
LH_SomMot_11,0.308687302571445,0.308687302571445,0.308687302571445,831,LH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
RH_SomMot_10,0.29141927688487784,0.29141927688487784,0.29141927688487784,831,RH,SomMot,unknown_subregion,SomMot,unknown,fs8_thickness_schaefer200_7,SomMot,MCI
